username,rating,time,votes,comment
tiki,3.0,2018/03/29,1,"{netabare}

第026話	獣の巨人

第027話	ただいま

第028話	南西へ

第029話	兵士

第030話	ヒストリア

第031話	戦士

第032話	打・投・極

第033話	追う者

第034話	開口

第035話	子供達

第036話	突撃

第037話	叫び

 {/netabare}"
メリジェンヌ,4.8,2018/03/27,0,１２話（３７話）
ぺしぺし,5.0,2018/03/21,1,"毎月進撃だけを見るために月刊誌を購入しています。

それぐらい原作が大好きです。



前回もそうでしたが、原作をリスペクトしつつアニオリがあり

最高の作画・音楽で私たちを感動に包んでくれます。



前回からとにかく間が空きすぎで、ファンの私もテンションが上がりませんでした。

最終話の盛り上げで久しぶりに涙してしまいました。

この作品に出合えた事を幸せに思います。"
SK-046(しろ),4.2,2018/03/06,13,"ちょっと間が空きすぎ感がありましたね



盛り上がりは1期ほどではなかった気がしましたが難なく完走



漫画は途中から断念したのでアニメだとサクサク観れました



1クールの12話しかなくめっちゃ話しが進んだ訳ではないですが2期も同様に素晴らしかったです





{netabare}最終話(37話)のミカサが泣きながらエレンに話しかけるシーンが最高に可愛かったです！



「マフラーを巻いてくれてありがとう」かなり萌えました＾＾{/netabare}



強さと可愛さの両方あるってやっぱ観てて最高です(笑)





3期も必ず観ます、楽しみにしてます＾＾"
こっとん,4.0,2018/02/28,1,原作が続いているのもありますが、まだスッキリしないですね。ストーリーが面白いので、先が気になります。
アニメ散策,3.7,2018/02/25,2,"{netabare}巨人の正体が人間なので、人間対巨人というコンセプトが崩れてまい未知の生物への興味や畏怖、そして世界観の魅力が消し飛びました。巨人は元人間か、人間が巨人に変身しているだけなので、巨人への恐怖がなくなり、それと共に興奮も冷めていきました。女形の巨人も中に人間が入っているなら怖さは感じません。



このシナリオは失敗だと思います。これだったら巨人が人間と異なる進化をたどり、それと対峙する人間という世界の方が浪漫と魅力があり、視覚的にも対照的で迫力があり、対決の構図が明確で面白くなったと思います。１期の途中までは本作が傑作になる予感を持っていましたが、このストーリー展開で自分の中では凡作になりました。{/netabare}"
聖剣,3.6,2018/01/25,11,"さて、

1期から続く謎、

大きく張られた伏線はいつ回収されるのだろうか？

それは

{netabare}エレンの自宅地下室に眠る秘密

父は何をしていたのだろうか？{/netabare}というもの



ただ、それだけに留まらないから

この『進撃の巨人』ってのはオモシロイ！

次から次へと謎が謎を呼ぶ展開は

見ているものを飽きさせない！！



そう、

本来この作品の魅力といえば

規格外の巨人と戦うという設定にある。

使用する武器にも

他に類を見ないギミックに、

異様とも思える世界観にも魅了される。

そこに付加される

謎解きのサスペンス要素。



単に謎解きに終止するようなストーリーではなく

登場人物にしっかりフォーカスする辺りは、

遅々として進まない展開にヤキモキしながらも

否が応でも話に引き込まれてしまうのだから憎らしい。



願わくば

物語を締めるに当たり

伏線回収ばかりに執着して

物語としての魅力を失わないことを切に望む。"
まゆげ＠,4.6,2018/01/11,1,"アニメから見始めた人は衝撃の展開にびっくりするかもしません。

一期と同様にグロテスクな展開が続きますが、

ストーリーは最高です。

続きがとても気になります。"
退会済のユーザー,4.3,2018/01/07,0,"楽しみに見させてもらいました。



一期で思ったんですが、

この作品はニコニコ動画で見ると面白いですよ。

まあ、アニメ鑑賞というよりお祭りっぽいですが。

原作は全て読んでいるのでストーリーはわかってますし、

そういう視聴者の多い作品だと思います。

なんせ大ヒット漫画が原作ですから。



追加

二期になって残念だったのはハンネスさんの声優が藤原さんの病気休養で変わってしまった事です。

やむおえない事ですが・・・



それと特筆すべき点は原作では一年ほど離脱状態だったサシャが離脱せず、エレン奪還作戦などに皆と参加している点です。

相変わらず、上官たちがアニの情報を求めたシリアスなシーンで「アニは甘いものが好きでした」トンチンカンな事を言って笑わせてくれます。"
gm560,4.2,2018/01/03,2,"２期になって人気落ちた感があったけど、

普通にすごく面白かったので追っかけてみるべし。"
退会済のユーザー,4.1,2018/01/03,0,"物語の都合で動かされているキャラクターが少ない。



キャラクターのバックボーンがありそれに基づいて

動くため物語に深みが出る。



物語にかかわらない無駄なセリフも多いのは

キャラクターなり発言であり、それが個性を与えている。



キャラクターの生い立ちや精神の限界。

戦場においての想いをこれでもかとうまく描き動かしている。



物語の主役が主人公だけではなく周りの人物、そして世界に

広がっていく感覚は素晴らしく間違いなく名作である事は疑えない。"
退会済のユーザー,4.2,2018/01/03,0,"いい作品。



相変わらず面白い。

アニメという媒体との相性も抜群（原作絵があんまりうまくないことも含めて）



今回の二期での話は、起承転結の承にあたる部分だと思ってて、どうせなら２クールつかって転が見えてくるところまではやってほしかった。そこだけがこの二期の不満かな。



なぜなら、単純に物語としてひと段落つくところまで一気に駆け上がったほうが絶対盛り上がったから。また二期終わりから少し、「物語としては必要かもしれないけどぶっちゃけそんなに面白くない」話が続くから。



上記のひと段落つくところ以降は盛り返してきているのですが、そこまでが個人的にそんなに面白くないので、三期はアニメとしてどう描くのか気になります。



ただ原作を追っている身としては、この作品は話題になるだけの力を持った作品であるのは疑いようがないと思っているので楽しみです。"
にしやまん,4.0,2018/01/02,1,"せいなのかな。面白かったけど、ちょっと残念。

期待値が高かった分、残念。

展開が遅くなったことと、なんでもありになりすぎてない？巨人って時点で元々何でもアリはありだけど…"
退会済のユーザー,3.9,2018/01/01,0,"進撃の巨人の人が集まる感じ好きじゃなかったけど評価改め



戦闘より人間同士のエピソードの方が好きらしい

この友情や仲間感、嘘や本音、隠し事、続くか切れるかわからない人付き合いで、続くと幸せそうだ

と自分の殻を破るシーンも好き



この順調に物語が進まない感じ、唐突な展開にフィクションよりもリアリティーを感じる

総じてスッキリしない内容かも



ところで私は、家畜のように人のために動けとも、自らの意思で動けとも、世界の大いなる意思に言われてるような気がする、どっちなのかな"
ようす,4.2,2017/12/31,31,"進撃の巨人・２期。



１期の続きから物語は始まりますので、

まずは１期からご覧ください。



１期から時間が経っていたことと、

原作は読み続けているけど飽きてきているので(笑)、



私の中ではこの作品に対する熱が

１期視聴時と比べると、だいぶおさまっています。



だけど、

原作で読んだにも関わらず忘れていた話の復習になりました。



全１２話です。





● ストーリー

人類が暮らすのは、

三重の壁の中。



一番外側の壁は破られ、

今は二重の壁の中で暮らしていた。



壁の外は、

人を捕食する“巨人”の住処である。



調査兵団に所属するエレン(♂)は、

己の意志で巨人になることができる、巨人化の力を持つ少年。



エレンと同期の１０４期生の中に

他にも巨人化の力を隠し持っている者がいると疑われていた。



そんな中、壁の中に巨人が現れた。

第二の壁も破れらてしまったのか…？





この作品のブームは去ったのかと思っていましたが、

３期の製作も決まっているし、



人気は続いていると思っていいのかしら？



しかし相変わらずこの世界の謎が深まるばかりで、

物語が進展しているように思えない…＾＾；



１期はあれほど盛り上がったのに、

２期はそれほど…。



謎だけ積み上がっていて、

ガガっと進展している感じがしないのよねー。



何も謎が解決していないのに

次から次へと新たな謎が。



というか、真実が明らかになった！ヒントをつかんだ！と思ったら、

それはまた新たな謎でしかないという。笑



謎の奥に新しい謎の扉しかないのです。



これらの展開にじれったさを感じましたが、

同時に、怒涛の展開だと感じられる仕掛けでもあると思いました。



こんなに息つく暇がないなんて、

自分が登場人物だったら、たまったもんじゃありませんw



原作を読んでこの先の真実を知っている分、

「こんなにたくさん伏線があったのか。」という驚きはたくさんありました。



最終回はキリのいいところで終わり、

よくまとまっていました。



３期も製作決定しているので(２０１８年予定)、

そちらで謎が解き明かされるのを楽しみにします♪





● 作画

演出や作画は、１期のクオリティを保つ、

もしくはそれ以上のものにしようという気合がすごく感じられました。



特に、大きな巨人を相手に空中で動き回る

立体機動装置(りったいきどうそうち)での動きが、すごい。



スピード感はもちろん、

カメラアングルもかっこいいのです…！



私のお気に入りシーンは、

ミカサの活躍と最終回のクリスタの動きです。



ミカサはさすが調査兵団のエース、

動き回るスピード感が爽快です。





● 音楽

【 OP「心臓を捧げよ！」/ Linked Horizon 】



１期OPの「紅蓮の弓矢」に似てるなーと思いました。



大きな変化がなかったので、

特別な感動はなかったです。



アニメーションはすごかったけど。

ミカサが立体機動装置で飛び回るところがスピード感あって好き♪



悪くはないけれど、

もっと新しい良さも感じたかったなー。





【 ED「夕暮れの鳥」/ 神聖かまってちゃん 】



この曲苦手です(´;ω;｀)



たぶん、曲が苦手というよりも

アニメーションとのマッチングが苦手なのですけれど。



原作者の諌山先生が絵コンテを描いたという絵と、

この電波な曲のマッチングが不気味で…(´;ω;｀)



だけど、歌詞の意味がわかると、

その印象は変わりました。



こんな世界だけど、希望はあると信じている。

そんな、切ない気持ちになる歌詞でした。





【 「Barricades」/ yosh, Gemie, mpi 】



挿入歌としてクレジットされていなかったので、

BGM扱いのようです。



サントラ(２期)にも収録されていました。



最終話で流れて、

「なんだこのかっこいい曲は！」と気になって調べたら、



たくさんの方が同じようにこの曲のことを調べていて、

すぐに見つかりました(笑)



「進撃の巨人」の世界観からはちょっと浮いている感じもありますが、

かっこいいからいいですw



さすが澤野弘之さん♪





● まとめ

今回はエレンの同期、

１０４期生の活躍が目立ちました。



どんなに絶望的な状況でもあきらめない

エレンの主人公らしさがよかった♪



このクオリティを維持するのは大変だと思いますが、

３期も期待したいと思います＾＾"
退会済のユーザー,3.0,2017/12/24,0,はやく続きが見たい
ういすけ,2.9,2017/12/15,2,"一期からの続き物だけど、



一期に比べたら、かなり見劣りしてしまう。

ＯＰも、なんか気持ち悪いだけだし。



ストーリーも気持ちが悪い残虐シーンだらけだし。

バイオハザードやってるほうが楽しいって感じ。



一期のあの巨人が憎い～～っていう歯を食いしばるような

復讐に燃える熱い想いも、巨人に向けて発してなかったし、



一匹残らず駆逐してやるんじゃなかったの？



疑心暗鬼なミステリー的な部分も、一期に比べたら物足りない。



同期の絆なんてのも壊滅してしまったし、

仲間同士の熱い信頼関係も崩壊してしまったし、



そういうのが、一期で人気が沸騰した要因だと思うのだけども。。

「私達を信じて！」なんてとこのシーン、最高やったやん！



3期は、おそらく理屈っぽいの満載なクーデター編ですよね。。。

まあ、見ますけども。。"
Qoo,4.1,2017/11/30,7,"・大迫力の立体起動装置によるアクションシーン

・予測不可能、奇想天外な物語展開

・巧妙に散りばめられた伏線と徐々に迫っていく巨人の謎

・澤野弘之の監修するシーンを盛り上げる最高のBGM

・絶妙なタイミングで次週へ　見事なクリフハンガー



どれをとっても一級品なアニメです。

ただ、1クール12話というのは少々物足りなかったです。

誰もが気になっていた故郷組の目的は？という謎も結局は明かされず、ただもやもやした感情だけが残りました。

積もりに積もった謎の答え合わせは来年のSeason3に期待するしかないですね。

張り巡らされた伏線も必ずや回収してくれるという信頼があるからこそ楽しみです。



{netabare} 

個人的にお気に入りだったのは6話と8話と11話。

ライナーの例の衝撃的告白を、あんなサラッと会話の中に紛れ込ませた作者様には脱帽です。

8話はハンネスのこの台詞に尽きますね。

「やっぱり俺は役立たずの飲んだくれ兵士で十分だったよ。」

それまでの話りも回想シーン相まって説得力抜群でした。

あとはなんと言っても11話のエルヴィン団長。あれは痺れた。

あのシーンで一気にファンになってしまった方々も多いのではないでしょうか。

またBGMの使い方が絶妙で、各シーンを大いに盛り上げてくれました。



逆に残念だった部分は

ほぼ違和感なかったですが、7話での超大型巨人の3Dアニメ化。

10話での巨大樹の森の中を逃走するライナーとベルトルトの立体起動シーン。

舞空術かと思わせるほど滞空時間が長かったり、後ろを見ながら飛んでいたり。

もう少しコマ数を割いて動きをつけて欲しかったです。

また今シーズンは回想シーンが多かったと思います。

8話から10話は視聴者に情報を開示したり感情移入させるためのパートでしたが、物語の進展が少なくもやもやしました。

ダレないよう何か一つ工夫が欲しかった。

11話の盛り上がりがだからこそだと言われてしまえばその通りなのですがね。

 {/netabare}"
ハヤブサ,4.2,2017/11/24,17,"積み重ねをみてきたからこそ、2終盤のエレンとミカサの会話シーンに重みを感じます‥

絶望的な背景とエレンとミカサの画のミスマッチ‥エルフェンリートでみたグスタフ・クリムトの絵のような感覚に似た美しさを感じました。

強さ(身体的にも精神的にも)と危うさを持ち合わせたミカサの美しさにすごく惹かれます。

エレンの「俺が何度でもマフラー巻いてやる」という言葉には、ミカサの頑張りが報われた気がして、「エレンよく言ったぁ〜」って私も嬉しい気持ちになりました。

そんなわけでリヴァイと同じくらいミカサが推しキャラになりました。エレンがもう少しミカサのこと向いてあげますように‥

ストーリーもおもしろくなってきたところで幕が閉じました。待ちきれネーデス。"
華神先生,5.0,2017/11/20,2,"徐々に暴かれる巨人の正体。

この作品は間違いなく名作。

最初の頃は人間ｖｓ巨人の構造だったけど、

２期以降から人間ｖｓ人間の戦いになってきた。

巨人と言う兵器をめぐる人間同士の思惑や葛藤、駆け引きが面白い。"
三笠,5.0,2017/11/14,3,"1期から期間が空き過ぎただけで、ハイクオリティに違いはない。寧ろ空けたことで1期よりもクオリティに磨きが掛かっている。



キャラの輪郭線の強弱の付け方が自然になったことに始まり、カメラワークの演出にも磨きが掛かり、獣の巨人が馬を握り潰してぶん投げるシーンや、ライナー独白の裏切り発覚によるエレン咆哮からの巨人化、及び攻撃シーン、下から抉るようなエルヴィンの腕を食われながらの仲間を強烈に先導するシーンなど…。挙げれば切りがないですが、とにかくアングルとコマ運びの拘りがいちいち凄かった。

それはもちろん作画自体のクオリティが高いからこそ生かせる演出だし、特にクリスタやユミルのエフェクトの掛かったメイクアップは本当に美しかった。

このメイクアップ演出は4年の空白期間の内に製作された「カバネリ」で導入され、荒木監督が松本幸子さんにメイクアップアニメーターという役職を与えられて始まったらしいのだけど、この経緯がなければ今回メイクアップ演出には繋がっていなかったかもしれないし、使っていたからこそ、そのクオリティが以前よりも遥かに増していたことは言うまでもない。



4年という期間は長すぎてかつての円盤購入者はとっくに離れ、売り上げも格段に落ちて「右肩」なんて揶揄されてしまったけど、この4年の経験はメイクアップだけに限らず、全ての技術に生かされていたことを自分は実感した。4年も経つ間に他のアニメ作品をさんざん見て、いざ久しぶりに進撃を見ると「やっぱすげえ」ってなるのは、元々他の追随を許さない程にこの会社のレベルが高いのもあるけど、進撃チームのレベルが4年前より底上げされているからなのは確かだから。



1期のようなリヴァイ班の班員を女型に殺され、一人づつ目に焼き付けて看取っていたリヴァイがオリジナルで死者を愚弄した挙げ句、女々しく死んだ隊員の自由の翼のタグを切り取って持ち帰らせるみたいな酷い改悪もなく、あくまで原作補完に留めていたのも改善点としては大きかった。

ただあえて難を言えば、超大型巨人がCGになっていたのが自分的には残念でした。CGが残念って意味じゃなく、1期との作画の差異に最初はやはり馴染めなかったという意味で。

両腕で交互にパンチシーンや、落下シーンを見た時のインパクトのデカさに呆気に取られた後にはきっと3期はこのCGをさらにハイスペックで活用するんだろうなという、もう期待しかないですが。



これ程の圧倒的レベルの、外国人も認める映画並みのクオリティでアニメ化して貰える作者さんはご自身が言ってはいるけど、本当に恵まれているなぁと思います。もちろんそれだけの作品ではあるし、そのレベルで観れるこっちは寧ろ有難いんですけどね。"
さき,4.8,2017/11/08,3,"一話一話、丁寧に中身の詰まった濃い作品になっていて、毎週待ち遠しくて仕方なかったです。

続きが、展開が予想できなくてハラハラさせてくれます。

スローモーションや、いきなり出てくる恐ろしい巨人の見せ方が上手いなと思いました。

神アニメです。残酷な内容ですが本当に深くて面白い作品です。"
名無しRK,4.4,2017/11/06,2,超大型巨人の3D作画にあっぱれ！
rzv500,2.9,2017/11/02,1,主要メンバーずっと走ってるだけのイメージ。話は進まないし・・・うぅ～～ん？
アデュー,4.7,2017/10/26,1,"特言う事なし、全てがTOPクラスの作品。

3期も12話かなやっぱ…"
crowny,4.7,2017/10/23,2,"言わずもがな、漫画が話題となり、アニメ1期が社会現象となって、仕舞いには実写化までされてからの2期。

個人的にはエヴァンゲリオン以来、アニメはジブリとディズニーくらいでしたが、進撃の巨人を知人に薦められて観てからは、常に何かしらのアニメ作品を見るようになってます。



と、前置きが長くなりましたが…

それくらい、この2期は期待値が高い所から始まりましたが、

その期待を裏切らないクオリティに毎回ハラハラドキドキしながら楽しませてもらいました。



自分は、一通り観終わってから、youtubeなんかで外国人のリアクション動画と合わせて観て2度楽しみました(笑)





【↓以下、超個人的感想】

2期のTV放映時にCMで流れてた""Barricades""という曲、なんとなく気になってたものの、どの場面でも使われず「いつ使うんだろ」なんて思ってたら…

忘れかけた頃に「ここで来たかーー！！」というタイミングでかかって最高にテンション上がりました。"
郎太桃←,3.4,2017/10/14,2,いい所で回想シーンに入る
まーまー,4.2,2017/10/10,2,"内容が深まり、より面白くなってます。



グロいシーンはあるけど、ストーリーが安定して面白いので一期が面白かった人はそのまま見れると思います。"
ミミック,4.6,2017/10/09,19,"全話終えて、内容は言うまでもなさそうなので省きます。



2018年は何話やるのかわからないが、作画、迫力感、心情描写ともに今作同等のクォリティーを期待感を持たせるほどの素晴らしいアニメでした。



次期の展開も熱くなりそうなので、期待度としてはかなり大きく、楽しみにしてます。"
nf918 TELL,3.5,2017/10/06,10,"前作一期から約四年、待ちに待った二期です。

　数少ないアニメ化してさらに良くなるこの作品、今作も作画、演出共に良かったです。しかし物語の進むスピードの遅さには観ていて疲れを感じる部分もありました。そのせいか半年かけて放送した割にはあっというまに終わってしまい、四年も待った割には物足りない印象です。自分は原作も読んでいるのでいいですが、原作を知らないアニメのみの人や待望していた海外ファンからは残念な声が聞こえるのではないでしょうか？

　もう少しスピード感があっても良いのでは？という二期でした。"
ブリキ,4.5,2017/10/02,1,とりあえずストーリー性が凄かったです.
退会済のユーザー,3.0,2017/09/28,0,"やっと少しずつ動き出して1期よりずっと面白い。

面白くなってきたので続きが気になって原作漫画に手を出し、結果アニメ版を観なくなってしまいました。"
リタイア13号,4.9,2017/09/25,2,"OP曲がやはり1期とは迫力が違うけど、ずっと聞いていればこれもありだなと思えてくるから良し。



前期の終わりからちゃんと原作に忠実に繋げていて良かった。

中身も原作のままで最高。



しょっぱなからのミケさんの残虐な死亡シーンやナナバさんの最後などアニメならではの強烈な印象を残すところが多々あった。



原作で続きは知ってるけど、やはり立体起動の動きはアニメで見るのが最高だと思うので、続きをアニメで観たい。"
ねこちゃん,4.0,2017/09/24,3,"一期が結構楽しめていたので期待して見ました。中盤まではホントにマジで面白かったです。毎週が楽しみになったのは久しぶりでした。が終盤にかけて話が微妙になってそれから微妙に終わっちゃいました

3期出るみたいなので期待！"
ぷれ,5.0,2017/09/12,2,控えめに言って神です。
ZZZxq38369,5.0,2017/09/11,1,３が楽しみ。
要　塞,4.7,2017/09/09,4,"ファン待望のシーズン２です。

前期からリアルタイムでは、かなり時間が経過した印象が否めませんが、

作中世界では昨日のことのように物語が進行します。

　進撃シリーズからご無沙汰していた方は、

世界観や登場人物のおさらいも兼ねて、前期の再視聴をお勧めします。



　物語は前作からの勢いそのままに、

スピード感の溢れる、刺激的な内容でした。{netabare} 特に第一話の最後のシーンが凄まじかった。見ている自分の歯がガタガタ鳴っているのに気付くほどでした。{/netabare} 

　また、少しづつ解きほぐされていく伏線の数々、衝撃的な超展開など、

他の作品とは一味違った、体重計の針が降り切れるような、

作品独特の力強さのようなものがが感じられました。



　世間で高く評価されている理由を再確認できる、

息吐く暇もないスピード感溢れるシーズンでした。"
退会済のユーザー,3.3,2017/09/06,0,"【ｳｰﾑ( 一一)な点】

・特に無いかもしれない

・強いてあげるなら・・・よく人が死ぬ+グロイのでこのアニメを見る時、私の心は淡白になる(よって食事中に見るアニメではない)



【良かった点】

・戦闘シーンや立体機動装置の描写がスゴイ



{netabare} ようやく巨人の正体とかライナーやベルトルトのことなど、謎や伏線が徐々に明らかになる。ユミルとかクリスタの過去とか色々。

おおっ！とは思ったけど私の中での進撃の巨人ピーク(1期の中盤)はとうに過ぎていた・・・ここにくるまで時間かかりすぎましたね。



でも続編はあったら見る {/netabare}"
キロノ,3.0,2017/09/06,3,"・期待し過ぎたのは僕が悪い！

・だって、あんだけ盛り上がったんだもんっ

・紅白だよ！

・そりゃ 期待するわなっ

・えと。。。この主題歌 初めて聴くなぁ

・今度は話が多く、難しい感じなんで、1話のような爽快感は無いかもね〜

・けど、バトルはやっぱり見ものなので、そこは見応えあるかな。"
陽太郎,3.9,2017/09/01,3,"様々な点が1期よりも見やすくなっていた。ただ、どうも登場するキャラクターがあまり好みではない。



■良かった点

・1期よりストーリーのテンポが良くて、見やすかった。

・戦闘シーンのワクワク感が1期よりレベルアップしていた。



■悪かった点

・巨人とかキャラクターが、あまり好みではない点。"
ぶたどん,5.0,2017/08/31,2,"TVシリーズ1期放送から暫く経ち、原作の現行ストーリーからも同じく時期が大分経っている為、1期を見てから原作を手に取った私個人からすると、丁度良い時期に2期が始まってくれたのだと、最終話まで見終えた頃に実感した。

というのも、2期でも数々なショッキングな出来事やサプライズがあったが、やはり終盤付近の出来事は、原作を読んでいても驚愕し、手に汗握る瞬間が多かったわけで、進撃の巨人という物語は1巻ごとに強烈なサプライズが有るゆえに、2期で放送されていたサプライズも個人的に埃が被りつつあった記憶だった。

しかし、見事にテレビシリーズの映像美や演技、音楽、演出、丁寧に紡がれた脚本により、当時の衝撃を新鮮な形で目のあたりにすることが出来た。

感じ方は個人により千差万別だが、自分は再度新しい進撃の巨人を見ることが出来たようでこの長い時期を待っていた甲斐があったクオリティであった。

既に3期の放送時期も決定しており、原作で上手く吸収出来なかった所を、このアニメスタッフの力であるならば、原作以上のエンターテインメントを作り出せると確信している。"
わさビーフ,4.3,2017/08/21,31,"圧倒的な戦闘シーンが衝撃的だった不屈の名作

設定、インパクト、音楽に作画どれをとっても当初圧倒的だった。

再びアニメにハマルきっかけを与えてくれた作品であり

続編がここまで待ち遠しいと思えた数少ない作品でもあります。



だがとても悲しい...。4年も待って12話とは...。あまりにも切ない!!

その間に声優さんが変わっちゃったりしたら嫌だなーとか色々考えちゃいますね

原作を少しかじっている事もあって今回もの凄くいい所で終わるんだなぁーと

少し悲願気味でございます...。（_　_|||)



アニメで観れたのはうれしいのですが3期はいつなんでしょう...。

アニメ製作会社さんの都合ぽっいのですが...また4年とか空いたら嫌だなぁー

来年辺りに3期カムバックお願げーします。"
セイ,4.2,2017/08/20,13,"2期も良かったですね。



1話は結構よかったんだけどその後いまいちストーリーが進まない感じがして飽きてしまいました。

どちらかというとミステリーみたいな感じがした。



なにより人類vs巨人よりも兵士vs巨人の戦いみたいなイメージが残りました。



でも終盤のエレン奪還作戦のところとかは進撃の巨人にしかない残酷さがあってよかったです。



音楽もさすが「Linked Horizon」と思いました。



また余韻を残す終わり方でしたが3期に期待しましょう。"
イルナ,4.6,2017/08/18,2,"満足いたしました‼︎

原作読者として早く3期欲しいと願うばかりです(∗ᵒ̶̶̷̀ω˂̶́∗)੭₎₎̊₊♡



とくにOP素晴らしかったです‼︎

聞く都度一緒に心臓を捧げてしまうあたし。車の中でも捧げてしまうほとハマってます(๑˃̵ᴗ˂̵)و



話のテンポが早すぎてたぶんアニメだけではついて行けない部分もあるかもとか考えてしまったりしますが…。原作読者としてはエレンがミカサがジャンがアニメで観れて嬉しい限りです。ジャンに関しては出番が少なすぎて物足りませんが…(˚ ˃̣̣̥ω˂̣̣̥ )



あたしはこれからも進撃の巨人（漫画もアニメも）を応援します‼︎"
はーめるん,4.0,2017/08/09,2,"猿がきになる



ミカサかわいいヾ(๑╹◡╹)ﾉ""



戦士ってなんだΣ੧(❛□❛✿)



来年3期始まるけど内容忘れちゃいそう

Σ(-᷅_-᷄๑)"
アホと感じる季移,5.0,2017/08/08,2,"100回は見た。冗談誇張抜きで100回は見ました。

前半の何でもない回からの怒涛の展開。

原作既読でしたが鳥肌立ちました。

ほかのアニメと比較してもやはり別格です。



三期が今から楽しみ。



素晴らしいいいいいいいいアニメです。"
Ka-ZZ（★）,4.0,2017/08/06,27,"2017年春アニメ…きっとこの中で一番世間の注目度の高かった作品、と言っても過言では無いと思います。

思い返せば1期の第1話目の超絶展開が一気に話題を呼び、放送後には上野の森美術館で「進撃の巨人展」が開かれたほど…そういえばオープニングを歌っていたLinked Horizonさんはその年の紅白歌合戦にも登場していましたよね…



アニメに対する世間一般の認知度を上げてくれた作品…そういう意味からも、そして純粋に物語の続きが気になるこの作品の一ファンとして、この放送を首を長くしてまっていました。

きっと私と同じようにこの放送を待ちわびていた人も多かったのではないでしょうか。

逆に言うと、それだけ世間様からのプレッシャーの強い作品だった…ともいえると思います。

そんな期待と不安の入り混じったこの作品…首尾は上々だったのではないでしょうか。



エレンの巨人化により、ただ駆逐すれば良いだけの存在ではなくなった巨人…

それに巨人になれるのはエレンだけじゃなかった…

巨人に対する定義は変化の一途をたどり、翻弄され続けた調査兵団…



2期では物語を更なる混沌へと叩き落すところから始まります。

全く予期せぬ場所に巨人の存在を感じるだけじゃなく、巨人の内情を垣間見ることができたと思います。

全容はまだまだ分かりません。



ですが、分かったことがあります。

知能の著しく発達した巨人がいること…

「巨人」という枠で括れないこと…

人類はもっと巨人のことを正しく知らなければならないということ…



物語の中盤から終盤の展開は正直かなり胸が痛みました。

エレンの悲痛な叫びが耳に残っています。

でも、もし自分がエレンの立場だったら、きっと同じ言動を取るでしょう…



だってこれまで一緒に死線を何度も潜り抜けてきた仲間あったじゃありませんか…

精神的に何度も支えてもらったし寄りかからせてもらった…

一緒にいて良かったと本気で思っていた…



きっとすべてが壊れたんだと思います。

これまでの関係も信頼もぜんぶ…



そんな絶望的な状況を目の当たりにして、自分の感情がミカサに流れているのが分かりました。

ただ一人、まったく違う角度からの後悔…

これまで何度もエレンに手を指し伸ばしてきたミカサ…

エレンを行く手を阻むものを何度も排除してきたミカサ…

例え何があってもエレンを中心としたミカサの言動を幾度となくみてきましたが、私は今回ミカサを初めて怖いと思ったかもしれません。



あんな目ができるなんて…

全身から殺気が迸るって、こういう事を言うんだ…



でもこれは何をも厭わず全てにおいてエレンを優先してきたミカサだけに与えられ特権なんだと思います。

きっとそこにはアルミンですら立ち入れない壁が介在するのだと思います。



エレンの敗北…事の状態を知って涙するミカサ…

ハンネスの励ましの言葉に心底温かさを感じながら、はやる気持ちを抑えきれず飛び出す彼女の雄姿に思わず目頭が熱くなってしまいました。



人間ってなんて小さく無力な存在なんだろう…

一人でできることって、どれだけ頑張ってもなんてちっぽけなんだろう…

きっとそんな事は調査兵団の誰もが分かっていること…



例え知っていてもこの状況を打破したいから前に進まずにはいられない…

この気持ちはチーム内に伝染させる事のできる思い…

そしてこの思いは連鎖する…

例え今日がダメでも明日には手が届くかもしれない…

だから人は頑張れるのだと思います。



エレンを思うミカサやアルミンの気持ちを乗せて調査兵団は怒涛の勢いを見せてくれます。

そしてそれはエレンも同じ…

だってそうしなければならない状況に遭遇したのだから…

巨人に壁を壊された日から願ってやまない状況がやってきたのだから…

気になる方は是非本編でご確認頂ければと思います。



オープニングテーマは、Linked Horizonさんの「心臓を捧げよ！」

エンディングテーマは、神聖かまってちゃんさんの「夕暮れの鳥」

本作品とLinked Horizonさんとの間には切っても切れない関係が出来上がったみたいですね。

今期の曲も熱かったと思います。



1クール12話…前期からの続きで26話から37話まで放送されました。

放送前はてっきり1期同様2クールだと思っていたので、テレビ欄で（終）を見た時にはビックリしましたが、既に来年には第3期の放送が予定されています。

もちろん、3期もしっかり視聴させていただきます。"
老倉育,4.7,2017/07/30,15,"スッゴい面白かった！

一期も面白かったけどさらに面白くなってて、しかも作画がほんっとうに綺麗になってて、毎回鳥肌が半端なかった！

しかも毎回いい感じなところで終わらせるから続きが気になって気になって、、、一週間なんて待てないですよ！

しかも巨人について新しいことがどんどん見つかって！

(ただ１つあげるとすると一話の進みが遅いことかな？)



三期が楽しみだぁ！(☆∀☆)(☆∀☆)(☆∀☆)(☆∀☆)



名作に出会えてよかった"
天カス,4.1,2017/07/29,2,"今期も目が離せない展開

迫力のある戦闘シーン

細やかな表情、人物描写



3期も楽しみに待とう"
