username,rating,time,votes,comment
pin,4.4,2019/04/27,5,"段々と真相に近づいていく…物語。

うわー、すげーおもしれー！！

今までのシーズンで1番かもー"
退会済のユーザー,4.3,2019/04/14,0,"シーズン2の記憶が曖昧やし、最後どう終わってたか、全然覚えてないんやけど、今回も面白かったぁ！！！

ヒストリアかっけーなぁ！

リヴァイもやっぱかっけーし、エルヴィンもピクシスもかっけー！

まだ色々、撮り溜めてるアニメやドラマがあるんやけど、パート2放送までに、今回のストーリーを記憶し続けることは出来るだろうか…。笑

てかさ、エレンが兵団に入った時にベルトに細工したん教官って、結構衝撃やな。さすが、狭い世界。みんな関わりあってるなぁ！

パート2楽しみ！！うちの記憶力がんばれ！！"
アトランティス,5.0,2019/03/10,21,"クリスタというよりもうヒストリアと書いた方がいいでしょう。

3期前半は王政編といことで、人間同士のいざこざ、巨人の謎の根本へと徐々に迫っていく内容です。



僕は原作未読のためヒストリアがここまで重要キャラに、そして性格的にもこれほど成長すると思っていませんでした。ヒストリア役の三上枝織さんもヒストリアの覚醒同様迫真の演技でさすがベテラン声優さんだなと尊敬します。(´-ω-｀



進撃の巨人はSeason1が2クール、Season2が1クール、劇場版を

含めこれまで数々アニメ化がなされて今回はSeason3の前半の1クール、

今期の注目すべきはやはり「CMが無くなり」１話の重厚感が増した点でしょう。



その分１話もあっという間なのですが、これは地味に嬉しかったです。



あと、OPが今までのLinked Horizonから(リンホラRevo陛下はEDで健在です)YOSHIKI.feat HydeでOP,EDとても豪華です。

今回は落ち着いたストーリーの流れが中心だったので、OPの静かで厚みの感じる曲で良かったですね。



後半が2019年4月から放送されます。

大型巨人たちとの決戦、そして海へ

とても楽しみです。





↓Linked Horizonについてのヒトリゴト

見たい方がいらっしゃれば。ぜひ



{netabare}リンホラはSound Horizonで物語音楽を奏でるRevoが作った「タイアップ」用の劇団です。進撃の巨人の前は「ブレイブりーデフォルト」というゲームの音楽を作ってツアーライブを開催していました。



進撃の巨人の2期の頃に進撃の巨人のアルバムが発売されて

今までの主題歌に加えてRevoが進撃の世界観を汲み取って

作曲作詞を行った曲がいくつか収録されました。



当時はアルバムを買って初めてRevoのライブに参戦して。

進撃の巨人専属アーティストといっていいほど

Revoの中でしっかりと世界が構築されているんだなぁと感じました。



そんな進撃の曲で、突然ですが今回はせっかくなので好きな歌詞を

選んでみたいと思い、このヒトリゴトを書いています。(^^;



どれも上手い歌詞だなぁと思ったものばかりで

進撃の巨人を楽しむ際の1つにして頂ければなと思います。







1.『革命の夜に』より　(暁の鎮魂歌カップリング)



何時の世にも　唯…歴史は勝者と共にあり

敗者を薙ぎ　声を屠る　絶えず空虚な鐘が鳴る

(中略)

運命の賽は唐突に　残酷な風が吹く

昨日咲いていた笑い声　今日は冷たい土の中





　屠るとかはRevoお得意なのですが本当に細い言葉選びが上手いなぁとしびれます。







2.『暁の鎮魂歌』より　(3期ED)



石を投げる者と　投げられる者には

容易に越えられぬ　柵がある



立ち位置が変われば　正義は牙を剥く

檻の中で吼えているのは　果たしてどちらか







3.『双翼のヒカリ』より　(アルバム「進撃の軌跡」)



鳥は飛ぶ為に 生まれてきたとしても

片翼では きっと上手く空は飛べないでしょう

全ての白と黒の 意志をあなたは背負って

遥か彼方 壁を超えて 皆を導いて征くのでしょう



私は… その事を　信じて逝きます…

嗚呼… 名残り　惜しいけど… もう… 時間のようです…





　ペトラ→リヴァイへの歌詞なのでしょうか。白と黒の翼は調査兵団ですよね。自由の翼にもあった鳥は飛ぶために～の詞が好きです。{/netabare}"
BZ,4.6,2019/02/24,6,Season1から引き続き、次の話が楽しみで、どんどん先に進んでしまう中毒性はさすがです。Season3は対巨人というより、対人間的な要素が多かったと思います。王室の謎の部分は少しだけスピードが速かったかもとも思いますが、謎が少しづつとけてきて、これからも楽しみです。よくある、視聴者謎解き任せの終わりにしないでほしい作品です。
はきゅーん,5.0,2019/02/21,4,"やっぱりこのアニメ超面白い！



ヒストリアかわいい(ﾉ*>∀<)ﾉ♡



ミカサもかわいい((o(｡>ω<｡)o))"
daruma,4.5,2019/02/17,6,"新事実が次々に判明して急展開でした。この1シーズンで王が変わるところまでいくとは思いませんでした。



ケニーの声優の山路さんの演技がとても好きなので、かっこいいキャラクターを演じられていてうれしく思いました。



巨人化の際の薬の詳細や、座標の能力、アッカーマンとは？と疑問が残りますがPart2を楽しみにしたいと思います。"
ポテ☆とと,4.5,2019/02/12,4,"進撃の巨人の凄さを

保ちつつ、

今期ではあまり巨人が出てきた印象は少なく

人間と人間との争い的な感じだったが

今までに引きをとらなかった。

素晴らしい！"
シワーる,4.5,2019/02/04,4,"様々な謎が明らかになっていきます。制作会社が変わったせいか、最初はちょっと作画に違和感を感じました。

戦闘よりも、謎や人間関係に重点を置いた今期のほうが、人によっては面白いかもしれない。私は1期からこの3期まで楽しめました。

不満な点は音楽で、これまでは重厚感のあった音楽が、今期ではいまいち軽くなって、劇中でヒップホップみたいな音楽になったりして、自分の抱いていたこの作品への世界観に傷をつけられたように感じた点です。"
MuraBustan,3.9,2019/01/09,7,意外な展開。しかしまさかNHKでやるとは驚き。やはり少しグロは薄くなったかな？
あっちゃん,4.2,2018/12/27,4,"【ストーリーは少し落ち着きを見せる（？）】

１期２期を通じ、大きな謎が一つ解けてしまったので、

ストーリーとしては少し落ち着きを見せ始めます（？）



実はそんなことはなく、ストーリーとしては多くの謎を

一気に解明しにかかっているので、面白いです。



ただ、けっこう複雑な歴史を同時進行で説明し始めるので

多少頭が疲れます。



３期は調査兵団と

何かを隠したがる中央政府と暴こうとする調査兵団の攻防、

ヒストリアの出生の秘密、エレンの父は何者か？

が次から次へと暴かれていきます。



【作画】

対巨人のアクションシーンがありませんが代わりに

巨人よりすばやく、頭の良い分、タチの悪い敵と

エレンたち調査兵団は戦うことになります。

戦闘シーンは相変わらず圧巻です。



【サントラ】

このレビューを書いている12／27.2018現在サントラの曲名情報は

ありませんが、リヴァイとその宿敵が戦うシーンに流れる曲は

新たな名曲です。



「謎が謎を呼ぶ」というストーリーラインから離れ、

一気にに謎を解明し始めましたが、

その分、重要度の高いエピソードにも関わらず

アニメとしては少し地味めの印象。



１期２期を観よう！話はそれからだ。"
つきひちゃん,3.0,2018/12/26,1,"有名な本作品なので特には補足もなく。



進撃してくる巨人はあまりなく、

なんだか痛快な感じはしなくなってきました。



物語の真相に迫っていくといえばそうなのですが、

次話が待ち遠しいというほどの序盤のような感覚も少し薄れてきているのが

長編となってきている作品の運命なのかもしれませんね。"
衛狸庵,3.6,2018/12/22,4,"今回の敵は「人」

人類の敵である巨人と戦えても、同じ人類とは戦いたくないもんね。

いろいろな謎がストーリーが進むにつれ徐々に明かされて行きます。

話の流れもスムーズで、見ていても飽きませんね。

キャラ達も個性的で魅力があります。

後半も楽しみです。"
Lovesing,4.0,2018/12/14,4,"巨人相手ではなく、人相手のお話だったので、なんだか迫力は少しなくなった気もしました。

ですが、キャラが最終的には昔のようなやりとりをしたりで、次のストーリーへの期待を膨らませてきました！

これを見てから、2019年に期待‼️"
てけ,4.3,2018/12/02,49,"進撃の巨人の3期。

あらすじはネタバレになるため、あにこれのものにおまかせします。



クオリティの高さにびっくり仰天した1期。

それ以来、安定のクオリティを保っています。





今回は、人間と巨人の直接的な戦いは控えめです。



壁内はどのような成り立ちなのか。

巨人とは何か。

そして渦巻く陰謀や策略。



人と人とのやり取りが多いです。

迫力のあるジェットコースターアクションアニメとして見ている人にとっては退屈でしょう。



逆に、世界観や謎に重きを置いている人にとっては、わくわくする内容だと思います。





この作品の優れている点は、話の繋がりの巧みさです。



常にふたつ以上のシナリオが並行して進行しています。

ひとつのシナリオが解決しても、話に空白ができることがありません。



A----------->B----------->C----------->D



という直列つなぎのストーリーではなく、



A--------+

    　　　　　　　|

　　　B------+----+

    　　　|　　　　　　　　|

　　　|　　　C---------+----+

    　　　|　　　　　　　　　　　　　|

D-----+--------------------+



というように、どこが解決しても、未解決な部分が残る構成になっています。



そのため、「いいところで切って話を繋ぐ」という、

俗にいう「クリフハンガー」に頼らずに話が展開できます。





気になったのは、キャラクターに役割を負わせすぎな点です。

モブだと思ってた登場人物が「実は○○だった」というパターンがあまりに多いです。



程よい量なら「ここまで考えていたのか！」となります。

しかし、量が量だけに「ちょっと偶然が重なりすぎじゃね？」と感じる部分もありました。





テーマは「選択」。

誰しもが選択を迫られ、正しいかどうかもわからないまま責任を負うことになります。

しかし、選択できるこその自由です。



「マブラヴオルタネイティヴ」というゲームがあります。

これは作者が強く影響を受けたと言っている作品です。

「Alternative」は「選択肢」「二者択一」はといった意味。

それが「選択」というテーマのヒントになったのかもしれません。



もしかしたら、多くの選択が話を作り上げるという意味で、

1本道に感じさせないような工夫をしているのかも。



ストーリーだけではなく、テーマをしっかり決めているのはとても良いと思います。







原作では文字情報が多くごちゃごちゃした印象がありました。

しかし、アニメでは内容がすんなり入ってきました。

原作どおりですが、見せ方がうまいのだと思います。



この先さらに複雑になりますが、続きのアニメ化にも期待が持てそうです。"
退会済のユーザー,4.5,2018/12/01,0,"進撃の巨人の三部ですが、正直、原作では作者も「グダってしまった」というくらい評判は悪かったです。

調査兵団が鎧、超大型巨人からエレンを奪還してからウォールマリア奪回に挑むまでの話しですが、13巻途中～18巻途中までとやたらと長い割には



①　人間同士の殺伐とした戦闘というか殺し合いが続く

②　政治劇が多すぎる

③　巨人が出てこず、そういう意味で面白味がない



ですので、この部分を描いた三期は原作を端折りまくりでした。

そのため、リヴァイとジャーディス会長の会談。ヒストリアとエレンの夢の話し、リヴァイとヒストリアとのやり取り、フリーダ自身の出番も少なかったりと、

いろいろ「良い話し」も削られてしまったのは原作ファンとしては残念ですが、

まあ、それなりに1クール程度にコンパクトにまとめられて良かったです。"
露出(*ﾉωﾉ),5.0,2018/11/16,4,タイトルにも記したように、内容がコンパクトにまとめられていて、原作のグダグダは一体なんだったんだ‥と思うほどにテンポがいいです。進撃は本当にアニメに恵まれている作品だと思います。まだ巨人が出てきてませんが、後半からしっかりと出てくるでしょう。
〇ｏjｉmａ,4.7,2018/11/07,35,"今回も毎度楽しみに視聴しました。

今期は原作を知っている友人が職場にいるのでネタバレしない程度に解説をしてもらい納得しながら視聴。

アッカーマン

レイス家　なるほどなるほど。



今回は組織同士の戦いがメイン。

現実の社会に置き換えてもある話。

大局を行うのに中局少局をまとめるのに時間がかかる。

それぞれの利益、正義に対し行動を移す人間は相手を受け入れることは困難。

組織に対抗できるのは組織。リアルですね。



次期は対巨人戦。。。。野球ではありません。

でもプロ野球４月頃のトーナメント戦より再開！



物語に芯があるので楽しいです。

次回も原作読まずに耐えてみせます"
ninin,4.0,2018/11/05,33,"原作未読　全１２話　



進撃の巨人の３期のpart1（分割２クールの１クール目）です。１期から観ることをオススメします。



人類と謎の巨人との戦いを描いた作品、数々の謎がありますが、今回はかなり踏み込んだ内容で結構伏線が回収されました。



対巨人ではなく、対人間同士の戦いを描いていますね。



バトルは少なかったのですが立体機動装置の戦いはありました。早すぎてついていきませんねw



今回はリヴァイ兵長が目立っていました。



OPはYOSHIKI＆HYDE、EDはLinked Horizonが歌っています。OPは１・２期ともにLinked Horizonでしたので、そのままでOPを歌って欲しかったですね。



最後に、次回は来年の４月part2、予想では対巨人との戦いに戻って、もっと色々と謎が明かされることを期待して楽しみですね。"
Jun,4.5,2018/11/03,5,謎が解明されていくにつれてワクワク感が減っていく。異能力が遺伝するというのは興醒め(特にアッカーマン家)。記憶を書き換える能力というのは、伏線回収に向け、悪い予感しかしない。最後まで盛り上げてくれればいいのですが。
郷音,4.2,2018/11/03,4,"2018年夏アニメ。



1期2期とは違い放送局をNHKに、分割2クールとし後半は2019年1月からという形になりました。



今回は原作準拠であるがゆえにバトルシーンは少なめでしたね



その代わり巨人や世界の秘密が暴かれるクールになっていました



ヒストリア、結婚しよ。



作画はさすがでした、だからこそバトルが見たい…!



たまにあるギャグは相変わらず面白かったですね



サシャが輝いてる時が一番好きだ



今後どうなるか、原作未読なので楽しみです"
アラジンA,4.3,2018/11/03,4,"原作既読。３８～４９話まで一気に視聴しました。面白かったです～。

今期は対巨人ではなく、対人間。組織との対立がメインです。その中で、エレンの高質化の能力、エレンの父の過去、ヒストリアが女王に、ウォールマリア奪還作戦開始といった流れです。

５０話以降は、対巨人戦が見れるので、みんなの活躍に期待しましょう！"
ジャスティン,3.8,2018/10/31,7,"どうしてもシリーズものって「〇期が良かった」「〇期が一番面白かった」という感じになる傾向が強くなってしまうが、私が言いたいこと『確かにそれもあるけど、その中で良かった点を挙げることが次の次回作に繋がる』と思いました。



次回はなんと4期もあるようで、楽しみしかない。原作は未読なので、次回が気になってしょうがないという感じまでは行かないのが、私の中で心残りという感じだったけど、とりあえず3期の良かった点を挙げていきます。



個人的に好きなシーンは、やはりヒストリアのシーンが多かったので、ヒストリア自身の過去や女王になったときの勇気にはびっくりしました。最初の頃は、悪くいうとモブキャラ感があってそこまで見てなかったけど、2期や3期を通してどんどん強くなってきているし、メインキャラと同じ感覚。



進撃の巨人シリーズは、毎回毎回『え！？ここで終了！？』という感じが合って毎回ワクワクしていたけど、今期は『あ、ここで終了かあ...』みたい感じで慣れてきたせいかワクワクが少し欠けるようになってしまった傾向がありました。

理由としては、巨人との戦闘が少しなかった回が定期的に続いてしまったことかな？と思います。この作品ではアクションがメインだと思うので、物語が動くという意味ではシリアス展開が大量にあって俺得なんだけど、興奮までしなかった点は、4期ではどうなるのか気になるところだと思いました。"
退会済のユーザー,3.8,2018/10/29,0,"てっきりスポーツイベントで中断してるのかと…分割2クールだったんですね。

アクションシーンの迫力が若干落ちたかなと思いましたが物語としての面白さは安定していました。

まだまだゴールは遠そうですが続きが楽しみです。"
Dave,3.4,2018/10/29,5,"1. かつてのスマッシュヒット

この作品、面白かったし本当に人気があったんですよね。日本だけでなく、海外からもものすごく評価されていた。オタクはもちろん、一般の外国人のお姉ちゃんまで、あれは面白い！って絶賛されていたのを思い出します。



2．時機に失した続編

ところが、やはりアニメにも「旬」や「勢い」というものがあるのでしょう、どれだけ人気を博した作品でも、時機に失してしまえばもはやかつての輝きは取り戻せない。なんだか「たまごっち」みたいに「あったねぇ」という遠い目で見られてしまって、「この後、どうなるんだ!?」というライブな感想は持ちませんでした。一昔前、一世を風靡しただけにその凋落ぶりが悲しい。



3. 無理は承知で、やはり早く出すべきだった

作者だってそんなに次から次へと胸躍るようなシナリオをひねり出せないのもわかるし、アニメの制作だって莫大な費用と時間がかかって、なかなかすぐに続編が出せなかったという事情もあったのでしょう。しかしそれでも、無理を推してでも最優先でこの続編を世に出すべきでした。そうすれば今よりもうんと評価され、リターンにもつながっていたはずです。内容が悪くないだけに、本当にもったいない。



4. 2回目のお化け屋敷のような慣れ

次に純粋な作品そのものに評価ですが、これも1期>2期>3期という順になります。着眼もいいし、骨太のストーリーで度肝を抜かれた1期、それを受けて世界が明らかになっていく2期、に対してもはや視聴者の予想を大きく裏切るような広がりは見せることができず、巨人にも飽きてきたので今度は対人戦と巨人化の種明かしに終始した3期。例えるなら、お化け屋敷も最初は奥行きが知れずとても怖いのが、先へ進むにつれて「ああ、なるほど」と思うようになり、2週目になると「なーんだ」という感想になっていくような感じです。





画も綺麗だし、NHKなので途中でCMも入らずとてもいいのですが、かつて一世を風靡したロックバンドの晩年のライブを見ているような、ちょっと物悲しさを覚えます。"
saiha,3.2,2018/10/28,2,"あらすじメモ

・クーデターを成功させヒストリアが女王に

・エレン硬質化の能力を得る

・エレン父の過去話

・ウォールマリア奪還作戦開始



なんかよくわからんが襲ってくる巨人を駆逐する話が、いつの間にか王政に対するクーデターとかよくわからない展開に。

しかも割とあっさり成功するし。。

4期のための準備のような第3期全12話でした。"
ahirunoko,3.0,2018/10/25,1,"タイトル通り変な切り方しやがって！NHK！



なのでコメントは書きません。

全て観てから書きます。なので一年後かな･･･"
かんざき,4.0,2018/10/25,2,とりあえず主題歌（OP）に進撃感がない
やまげん,4.0,2018/10/22,3,"原作は見ていない。



今回は、謎解き重視のような展開だった。



２期は謎があまりに小出しにされて解明もされないまま終わったような感じでもやもやして興味を失いかけていたので、ある程度謎が解明された今回の第３シーズンは、区切りのいいところまでやったという印象。



欲を言えば、２期のときにここまで放送して欲しかった。



次のシリーズ放送まで少し間が空くけど、楽しみ。"
Ka-ZZ（★）,4.0,2018/10/21,22,"Season1の1話で受けた衝撃から早5年…物語の深淵は未だ闇の中ですが、本作品も3期を迎えました。

今でこそSeason1の時ほどの過熱ぶりは見られませんが、物語がしっかり練り上げられているので、面白さ自体は全く色褪せた感じはありません。



あにこれにおける皆さんの選択からも相応の評価が得られていると思います。

2018年10月時点での【途中で断念した】／【見終わった】の割合が1期では3.3％、2期では2.0％なんです。

この数値を見ると、どれだけ完走率の高い作品かが一目瞭然だと思います。



でも、こんな数値が叩き出されるのも納得です。

原作既読組の方々は次の展開を知りながらの視聴だと思いますが、私を含む原作未読組からすると、Season1の1話から、どうしてSeason2の最終話に辿り着いたのか…

ずっと視聴してきた方は内容を理解していると思いますが、Season1の1話とSeason2の最終話だけを抽出してみると、接点なんか微塵も見出すことはできません。

全体の高いクオリティはこの作品をしっかりと下支えしていると思いますが、視聴者の斜め上を行く物語の展開に視聴者が魅せられているからにほかなりません。



こうして3期を迎えた訳ですが、3期の展開もこれまで同様十分にぶっ飛んだ内容だったのではないでしょうか。

巨人相手の大立ち回り…これだけを見ると今回はこじんまりしていたかもしれません。



でも、調査兵団が壁の外で巨人を駆逐していれば人類に平和が訪れる…

だから調査兵団が頑張っている間、息を潜めて壁の中でじっとしていれば良い…

Season2までの展開において、調査兵団以外はある意味蚊帳の外の存在でした。



一度壁の外に出ると、命令に忠実であることと自分の身を護るのが精一杯…

それでも身体と心をギリギリまですり減らして巨人に立ち向かうのは、その先に希望があってその希望は調査兵団だけでも、壁の中の人だけのモノでもないんです。



だから人類が巨人の進行を受け止め、一歩前に前進するには人類の在り方から変える必要があって、そのためには本当の意味で団結する必要があった…

壁の中とか外とかそんなの関係ない、希望は個人で見るべきモノではなく、みんなの希望であるべき…

それを体現したのがこの3期だったのではないでしょうか。



これまで人類はぬるま湯に浸り過ぎてきました…

巨人が動かなかった時代はそれでもまかり通っていたかもしれない…

けれど、真実の扉が一つ…また一つ開いていくたびに、何が大切なのかが見えてくるんです。



でも大切なモノを守るには、痛みが伴う事を忘れてはいけないと思います。

誰も好き好んで痛みを選択する人なんていません…

記憶に刻まれた数々の思い出は躊躇にしか繋がっていない…そんな事、分かっています。



でも、それぞれが、それぞれの役目を全うするしか道は残されていないんです。

彼女は確かに選択…したのかもしれません。

でも、それは本当に選択だったのだろうか…

選べる答えは一つしかないのを「選択」と、本当は言わないんですけどね…

初めから答えが一つしか無いのを知っていて、さも選択肢があるように突きつけるのは大人の常套手段…

でも、そんなどん底のから更に一歩上の高みを目指そうとする展開に胸が震えるんですけどね…



この3期では様々な決意を見てきました。

決意の様相も到達点も人それぞれ…

ですが、人類の選択により着地した地点は個人的に間違っていないと思います。

だってみんな…笑っていましたから…

気になる方は是非本編でご確認頂ければと思います。

全てにおいて視聴者を裏切らない作品だと思いますので…



オープニングテーマは、YOSHIKI feat. HYDEさんの「Red Swan」

エンディングテーマは、Linked Horizonさんの「暁の鎮魂歌」



1クール12話の物語でした。

といっても物語的にはまだ途中…だから19年4月から放送される続編の決定はとても嬉しく思います。

待つのは半年…でも半年なんてあっという間です。

春からの放送を楽しみに待っています。"
シャベール大佐,3.8,2018/10/18,18,"大人気ダークファンタジーの1年ぶりの3期。第38話～第49話までの全12話。

原作未読でアニメだけ観ています。

今回は、やや地味だったかな、という感想。別につまらなくはないけれど、続きが気になるとか、次回が早く観たいというほどではありませんでした。内容的には、巨人の謎に迫っていく重要な部分なのでしょうが、アニメ1期の開始から5年も経つと、そういった謎にさほど興味が持続しているわけでもなくて、それよりは個々のエピソードで巨人と派手に戦ってハラハラドキドキするような展開のほうが単純に楽しめたような気がします。また、この3期はエレンやミカサなどよりもリヴァイのほうが活躍していた印象ですが、個人的には以前からリヴァイというキャラにはそれほど魅力を感じておらず、そのあたりも今回あまり熱中できなかった理由の一つかもしれません。

この続きは、2019年の4月から放送されることがすでに決まっているようですね。毎期たくさんの新作アニメが作られる中で、時間が経てば経つほど古い作品への興味は薄れていくわけで、そういった不利を吹き飛ばすような面白さを期待したいです。"
ISSA,4.0,2018/10/18,23,"視聴完了



安定の作画と安心して見てられる声優陣

物語は進む謎解きと世界観の深まりを感じて面白かったです。



主役はエルヴィン、リヴァイ、クリスタだったのかな．．．

それぞれの魅力と人物像の掘り下げも面白かった。



次のシリーズは本当の主役、エレン、ミカサ、アルミンに戻って欲しいな。



個人的には癒し枠のサシャが好きなので登場増やして欲しいし、生き残って欲しい。"
pooki,3.0,2018/10/18,1,"人類が巨人と戦うダーク ファンタジー三期。

謎を解き進める三期。主に人間側の新展開や新キャラは目を惹く一方で、巨人との戦いからは一歩引いた印象。一期、二期ほどの力強さは感じられない。

それでも、原作の弱点である絵が強化されたアニメ化で、準国営放送の安心感も加わって 2019 年 4 月の 50 話が楽しみ。個人的には原作未読の特権をたぶん謳歌してる。



2 話まで視聴。

人類が巨人と戦うダーク ファンタジー三期。

巨人の力が圧倒的ではなくなりつつある状況を心配してたけど、杞憂だった。今期の新展開からも目が離せない。

原作の弱点である絵が強化されたアニメ化で、個人的には原作未読の特権をたぶん謳歌してる。レビュー書く前に 2 話まで観ちゃった…。うっかりさん。"
oneandonly,3.7,2018/10/18,15,"世界観：７

ストーリー：５

リアリティ：７

キャラクター：６

情感：５

合計：３０



エレンたち104期兵は新たにリヴァイ班へと編入されることになった。ウォール・マリアに開けられた穴を塞ぐという当初の目標を達成するため、巨人化したエレンの体を自在に硬質化する方法を探る実験を進めるハンジだったが、そこへニック司祭が何者かに殺されたという知らせが入る。ニックの殺害が中央憲兵の手によるものと断定したハンジの報告を受けたリヴァイのもとに届く、エルヴィンからの手紙。そこに書かれていた内容とは……？

（公式サイトより）



人気漫画らしく、１期はとにかく衝撃的な設定や展開が面白かったので、その流れで２期、３期と継続している状況です。



３期は{netabare}リヴァイ班を中心に話が進んでいくため、リヴァイの出演が多く、冒頭のケニーの襲撃を逃げるアクションシーンは作画兵団の心意気を感じるものでした。



今回は対巨人ではなく人間との戦い。調査兵団がエルヴィン共々潰されるかというところまで追い詰められました。私はそこまで主人公側に肩入れして見ていなかった（元々そういう描き方がされていると思います）ので、大逆転も単純な爽快感はなく、人間の難しさがリアルに感じられました。ジャンがアルミンを助けたシーンとか、相手側も悪い人じゃないって強調されていましたね。



ストーリーは、序盤のほうが良くて、中盤から後半、ヒストリアの父が出てきて巨人の謎が少しずつ解明されていくところから失速。レイス家やアッカーマン家が特別な血筋であること、巨人の能力者を食べることでその力を得る？など追加設定がご都合的というか、こちらの現実世界とは全く異なるファンタジーだという気持ちが強くなりました（２期あたりから感じつつあったことですが）。



そうなると、あまりキャラに共感できなくなってきて、本レビューのタイトルの重要さを感じることに。前述の作風や群像劇的なところもあるので、乗っかれないんですよね。もちろんリヴァイは恰好良いし、エルヴィンも見せ場があり（最終話のリヴァイとの会話が特に）、ヒストリアの勇気にも光るところがありましたが、正直なところ、早く次が見たいという状態ではなくなってしまいました。



３期の２クール目は2019年４月からとのこと。最終話でようやく上層部もまずはエレンの地下室に行かなければならないことを話していましたので、次は話も進むのでしょうが、この物語の終着は何なのかという点も不明。そもそも単純な人間VS巨人ではなくなっていますので、巨人を駆逐したとしても終わらないし（巨人自体が人類の兵器になるので）、ミカサたちと以前の暮らしを取り戻すというのが無難な線ですが、主人公たちが現在の国の中でポジションを占めてきているため、自然な形でそこに到達できるでしょうか。{/netabare}



リヴァイファンには楽しめるシーズンだったと思うのですが、物語への引き込みの面で失速しており、今後が不安に感じました。１期のレビューで書いたようにミカサのキャラには関心があるので、もっと登場させてほしいです。（今回も、エレンとヒストリアが仲良く話しているところで登場するシーンが面白かった）



（参考評価推移：38話4.0→43話3.9→48話3.8→49話3.7）

（視聴2018.7～10）"
